ensembl_id,omim_id
ENSG00000267073.1,
ENSG00000223390.1,
ENSG00000165061.15,
ENSG00000287782.1,
ENSG00000227610.1,
ENSG00000277050.1,
ENSG00000255135.4,
ENSG00000109381.20,619798
ENSG00000237353.7,
ENSG00000220695.1,
ENSG00000255554.1,
ENSG00000270387.1,
ENSG00000119943.13,617889
ENSG00000253879.2,
ENSG00000055813.6,
ENSG00000152092.16,600904
ENSG00000286628.1,
ENSG00000250116.2,
ENSG00000251239.1,
ENSG00000205740.2,
ENSG00000287523.1,
ENSG00000170043.12,610969
ENSG00000267247.1,
ENSG00000232850.3,
ENSG00000107551.21,610559
ENSG00000277425.1,
ENSG00000163508.13,604615
ENSG00000179104.9,615856
ENSG00000223663.2,
ENSG00000178761.15,
ENSG00000112996.11,611991
ENSG00000205628.4,
ENSG00000237666.2,
ENSG00000255041.1,
ENSG00000235530.7,
ENSG00000154370.16,607868
ENSG00000258535.1,
ENSG00000232762.1,
ENSG00000081052.14,120131
ENSG00000251478.1,
ENSG00000270809.1,
ENSG00000261502.4,
ENSG00000187048.13,601310
ENSG00000227905.1,
ENSG00000112116.10,606496
ENSG00000100321.15,603925
ENSG00000258302.2,
ENSG00000205057.6,616989
ENSG00000136881.12,602938
ENSG00000224459.1,
ENSG00000267252.6,
ENSG00000230448.5,
ENSG00000286657.1,
ENSG00000105701.16,604840
ENSG00000242021.2,
ENSG00000287472.1,
ENSG00000245729.2,
ENSG00000278959.1,
ENSG00000279597.1,
ENSG00000271427.1,
ENSG00000258676.5,
ENSG00000177189.14,300075
ENSG00000236972.2,
ENSG00000256211.1,
ENSG00000265401.1,
ENSG00000285714.1,
ENSG00000284430.1,
ENSG00000211949.3,611939
ENSG00000226780.1,
ENSG00000267009.6,
ENSG00000286594.1,
ENSG00000133983.16,618064
ENSG00000288551.1,
ENSG00000274529.5,610975
ENSG00000255664.1,
ENSG00000255144.1,
ENSG00000270154.1,
ENSG00000279883.1,
ENSG00000214041.4,
ENSG00000239210.2,
ENSG00000040275.17,616401
ENSG00000100106.22,609761
ENSG00000213762.12,604076
ENSG00000143322.21,164690
ENSG00000271698.1,
ENSG00000114786.16,
ENSG00000254548.1,
ENSG00000235105.1,
ENSG00000230807.1,
ENSG00000090432.7,612037
ENSG00000224897.8,
ENSG00000166347.19,613218
ENSG00000250092.2,
ENSG00000119333.12,613363
ENSG00000272335.1,
ENSG00000126698.11,
ENSG00000162604.12,610080
ENSG00000235711.5,
ENSG00000184984.10,118496
ENSG00000254478.1,
ENSG00000144834.14,607953
ENSG00000149328.15,
ENSG00000253438.4,616043
ENSG00000185236.12,604198
ENSG00000224517.6,
ENSG00000228753.1,
ENSG00000107485.18,131320
ENSG00000188846.14,617414
ENSG00000213790.2,
ENSG00000133030.22,612935
ENSG00000242794.2,
ENSG00000253328.2,
ENSG00000255931.2,
ENSG00000106012.18,617631
ENSG00000254458.1,
ENSG00000236434.2,
ENSG00000108406.10,607570
ENSG00000240721.2,
ENSG00000234444.10,
ENSG00000007933.13,136132
ENSG00000237331.1,
ENSG00000149506.11,195000
ENSG00000258661.1,
ENSG00000277232.2,
ENSG00000286385.1,
ENSG00000285652.1,
ENSG00000205890.3,
ENSG00000264044.1,
ENSG00000267592.1,
ENSG00000118162.14,615620
ENSG00000158008.10,601738
ENSG00000181798.3,
ENSG00000240553.1,
ENSG00000287722.1,
ENSG00000286050.1,
ENSG00000198062.15,608913
ENSG00000099984.11,600437
ENSG00000116497.18,611889
ENSG00000111052.8,603380
ENSG00000230276.2,
ENSG00000099994.11,615825
ENSG00000286424.1,
ENSG00000279689.1,
ENSG00000103569.10,602914
ENSG00000180879.14,300090
ENSG00000256463.9,605079
ENSG00000106246.18,614774
ENSG00000261816.1,
ENSG00000184226.15,603581
ENSG00000250261.1,
ENSG00000245556.3,
ENSG00000186912.7,300038
ENSG00000231105.2,
ENSG00000139842.15,603137
ENSG00000007541.17,605754
ENSG00000255627.1,
ENSG00000278001.1,
ENSG00000277987.2,
ENSG00000239576.1,
ENSG00000082482.14,603219
ENSG00000229222.1,
ENSG00000259788.1,
ENSG00000157379.14,610410
ENSG00000232740.1,
ENSG00000217769.4,
ENSG00000137216.19,619952
ENSG00000182871.16,120328
ENSG00000111716.14,150100
ENSG00000186994.11,614611
ENSG00000257164.5,
ENSG00000114859.16,600570
ENSG00000100625.9,606342
ENSG00000226383.7,
ENSG00000270900.1,
ENSG00000101160.15,603169
ENSG00000232991.5,
ENSG00000196954.14,602664
ENSG00000078579.9,605558
ENSG00000048740.18,602538
ENSG00000256124.6,
ENSG00000206739.1,
ENSG00000180257.14,
ENSG00000266490.1,
ENSG00000165572.8,617738
ENSG00000275714.2,602810
ENSG00000258903.2,
ENSG00000137075.18,612488
ENSG00000238201.1,
ENSG00000282173.1,
ENSG00000100823.12,107748
ENSG00000286627.1,
ENSG00000234983.1,
ENSG00000217165.1,
ENSG00000258044.1,
ENSG00000268120.1,
ENSG00000272186.1,
ENSG00000203546.7,
ENSG00000110245.12,107720
ENSG00000231170.7,
ENSG00000262528.2,
ENSG00000085224.23,300032
ENSG00000143321.19,600339
ENSG00000260738.1,
ENSG00000169040.14,
ENSG00000253932.1,
ENSG00000136003.16,611911
ENSG00000165724.6,611424
ENSG00000207264.1,
ENSG00000235214.1,
ENSG00000115866.11,603084
ENSG00000161640.15,607157
ENSG00000229314.6,138600
ENSG00000164284.15,618545
ENSG00000095370.20,604722
ENSG00000173267.14,602998
ENSG00000231304.2,
ENSG00000226067.7,
ENSG00000072778.20,609575
ENSG00000197358.9,
ENSG00000267465.7,
ENSG00000235180.1,
ENSG00000237651.8,
ENSG00000166444.19,140750
ENSG00000108602.18,100660
ENSG00000158773.14,191523
ENSG00000180198.17,179710
ENSG00000227591.5,
ENSG00000276662.1,
ENSG00000236936.1,
ENSG00000233854.2,
ENSG00000174749.6,
ENSG00000252355.1,
ENSG00000283000.2,
ENSG00000235038.1,
ENSG00000163681.16,602701
ENSG00000104722.14,162250
ENSG00000179172.10,
ENSG00000170088.14,620677
ENSG00000287805.1,
ENSG00000188032.10,
ENSG00000116852.15,608322
ENSG00000132854.19,614612
ENSG00000287860.1,
ENSG00000259743.2,
ENSG00000115648.14,606526
ENSG00000187589.8,
ENSG00000232663.2,
ENSG00000241388.5,
ENSG00000259883.2,
ENSG00000177468.7,609323
ENSG00000124429.18,300603
ENSG00000162522.11,
ENSG00000229563.7,
ENSG00000220575.8,
ENSG00000231535.7,
ENSG00000286207.1,
ENSG00000119636.16,620496
ENSG00000128591.16,102565
ENSG00000253496.3,
ENSG00000100949.15,601905
ENSG00000139496.16,607615
ENSG00000075415.15,600370
ENSG00000187546.14,613738
ENSG00000249747.1,
ENSG00000235060.1,
ENSG00000248626.1,
ENSG00000287492.1,
ENSG00000213184.3,
ENSG00000249245.2,
ENSG00000284393.1,
ENSG00000286368.1,
ENSG00000243347.2,
ENSG00000249984.1,
ENSG00000267440.2,
ENSG00000261192.1,
ENSG00000234988.2,
ENSG00000269580.2,
ENSG00000281207.1,
ENSG00000237740.1,
ENSG00000274901.2,
ENSG00000138867.17,619171
ENSG00000152592.15,600980
ENSG00000112146.17,609091
ENSG00000227152.6,
ENSG00000286161.1,
ENSG00000287592.1,
ENSG00000249378.6,
ENSG00000233311.1,
ENSG00000119913.6,602653
ENSG00000088854.13,614146
ENSG00000122584.13,604639
ENSG00000173369.17,120570
ENSG00000228484.3,
ENSG00000147434.9,606888
ENSG00000174572.3,
ENSG00000285662.2,
ENSG00000222955.1,
ENSG00000253782.2,
ENSG00000165819.12,612472
ENSG00000267795.6,
ENSG00000287983.1,
ENSG00000277087.1,
ENSG00000151150.22,600465
ENSG00000168803.16,619346
ENSG00000240366.1,
ENSG00000282278.1,
ENSG00000137563.13,601509
ENSG00000286188.1,
ENSG00000204444.11,606907
ENSG00000217702.3,
ENSG00000070367.16,604469
ENSG00000283408.2,
ENSG00000119125.17,139260
ENSG00000204622.11,
ENSG00000254905.1,
ENSG00000262884.1,
ENSG00000166959.8,606549
ENSG00000161652.12,618895
ENSG00000177700.6,601189
ENSG00000253334.1,
ENSG00000113263.13,186973
ENSG00000267295.1,
ENSG00000285768.1,
ENSG00000116882.15,605176
ENSG00000243861.1,
ENSG00000186340.17,188061
ENSG00000285884.1,
ENSG00000122859.5,604882
ENSG00000269776.1,
ENSG00000232385.2,
ENSG00000172432.19,607434
ENSG00000174562.13,610601
ENSG00000178222.13,612041
ENSG00000286147.1,
ENSG00000225613.2,
ENSG00000170367.5,123858
ENSG00000256720.1,
ENSG00000271377.1,
ENSG00000135070.15,611006
ENSG00000186645.10,
ENSG00000259346.2,
ENSG00000253449.1,
ENSG00000215237.6,
ENSG00000183250.12,
ENSG00000283971.1,
ENSG00000267033.1,
ENSG00000100987.15,605020
ENSG00000138496.17,612065
ENSG00000235357.2,
ENSG00000035928.16,102579
ENSG00000188779.12,611273
ENSG00000204310.13,603099
ENSG00000151364.17,
ENSG00000100055.21,606514
ENSG00000272862.1,
ENSG00000235914.2,
ENSG00000119661.15,610062
ENSG00000226970.2,
ENSG00000009694.13,300588
ENSG00000137825.11,147521
ENSG00000166130.15,609861
ENSG00000273756.4,
ENSG00000270294.1,
ENSG00000287204.1,
ENSG00000269836.1,
ENSG00000144895.12,609234
ENSG00000104918.8,605565
ENSG00000196696.13,
ENSG00000226979.9,153440
ENSG00000259990.2,
ENSG00000180138.7,
ENSG00000133874.2,620523
ENSG00000163701.19,614995
ENSG00000139985.8,603713
ENSG00000058262.10,609213
ENSG00000225670.4,
ENSG00000286035.1,
ENSG00000196704.14,615169
ENSG00000143862.8,616597
ENSG00000228201.1,
ENSG00000160349.10,151675
ENSG00000233576.1,
ENSG00000102144.15,311800
ENSG00000140743.8,117340
ENSG00000276077.4,
ENSG00000286821.1,
ENSG00000268894.7,
ENSG00000223392.1,
ENSG00000100299.18,607574
ENSG00000242999.3,
ENSG00000285717.1,
ENSG00000287017.1,
ENSG00000107175.12,606443
ENSG00000169715.15,156351
ENSG00000242634.1,
ENSG00000254399.2,
ENSG00000106299.8,605056
ENSG00000075945.13,601836
ENSG00000138780.15,615912
ENSG00000104972.16,604811
ENSG00000237828.1,
ENSG00000184208.12,
ENSG00000248385.8,616802
ENSG00000233296.2,
ENSG00000254542.1,
ENSG00000248654.1,
ENSG00000256286.2,
ENSG00000250333.2,
ENSG00000185085.2,611349
ENSG00000229436.1,
ENSG00000188986.9,611180
ENSG00000230133.2,
ENSG00000122188.13,619622
ENSG00000132464.13,606585
ENSG00000138821.14,608732
ENSG00000213205.3,
ENSG00000250351.1,
ENSG00000270225.1,
ENSG00000287765.1,
ENSG00000141429.14,602273
ENSG00000170325.16,618319
ENSG00000125952.20,154950
ENSG00000287953.1,
ENSG00000204934.10,
ENSG00000100815.12,604505
ENSG00000117122.14,156790
ENSG00000170638.10,
ENSG00000263594.2,
ENSG00000237883.2,
ENSG00000286870.1,
ENSG00000213996.13,606563
ENSG00000247287.3,
ENSG00000249786.7,
ENSG00000217261.4,
ENSG00000226819.1,
ENSG00000227449.8,
ENSG00000226263.1,
ENSG00000263860.1,
ENSG00000227007.1,
ENSG00000275882.1,
ENSG00000235052.1,
ENSG00000250241.6,
ENSG00000125089.18,
ENSG00000164853.9,
ENSG00000166979.13,
ENSG00000282988.2,
ENSG00000160741.17,608972
ENSG00000094804.12,602627
ENSG00000184224.3,
ENSG00000230716.3,
ENSG00000272620.2,619779
ENSG00000150961.15,607186
ENSG00000242534.3,
ENSG00000171806.12,615255
ENSG00000188038.8,
ENSG00000223788.4,
ENSG00000226298.1,
ENSG00000198471.1,609138
ENSG00000111727.12,607926
ENSG00000277083.1,
ENSG00000275186.1,
ENSG00000281756.1,
ENSG00000248935.1,
ENSG00000119471.15,
ENSG00000228688.1,
ENSG00000244716.3,
ENSG00000283189.2,
ENSG00000188878.19,616807
ENSG00000248152.2,
ENSG00000218347.2,
ENSG00000233828.5,
ENSG00000259764.1,
ENSG00000276127.1,
ENSG00000254830.1,
ENSG00000272777.1,
ENSG00000236635.3,
ENSG00000256480.1,
ENSG00000105298.14,618536
ENSG00000157510.14,614410
ENSG00000167693.17,612895
ENSG00000146674.16,146732
ENSG00000213621.3,
ENSG00000269779.1,
ENSG00000231914.1,
ENSG00000253831.3,
ENSG00000196564.4,
ENSG00000287768.1,
ENSG00000267426.5,
ENSG00000285591.1,
ENSG00000153012.12,608301
ENSG00000210174.1,590005
ENSG00000257472.1,
ENSG00000254154.8,
ENSG00000204434.6,
ENSG00000284670.1,
ENSG00000232175.1,
ENSG00000287048.1,
ENSG00000138639.18,610586
ENSG00000185686.18,606021
ENSG00000231244.1,
ENSG00000229961.3,
ENSG00000240970.1,
ENSG00000249069.8,
ENSG00000251034.2,
ENSG00000260092.1,
ENSG00000022277.13,
ENSG00000251380.3,609710
ENSG00000204695.4,
ENSG00000129744.3,601625
ENSG00000144597.14,608315
ENSG00000288041.1,
ENSG00000099337.5,603939
ENSG00000240915.2,
ENSG00000111726.13,603316
ENSG00000188352.12,614606
ENSG00000217716.3,
ENSG00000266521.1,
ENSG00000107560.12,608599
ENSG00000273679.1,
ENSG00000185933.7,612234
ENSG00000267709.1,
ENSG00000232815.1,
ENSG00000260447.1,
ENSG00000116785.14,605336
ENSG00000185324.22,603464
ENSG00000287026.1,
ENSG00000286305.1,
ENSG00000227447.1,
ENSG00000254854.1,
ENSG00000275489.2,
ENSG00000224993.3,
ENSG00000288530.1,
ENSG00000010165.20,617987
ENSG00000169660.17,616864
ENSG00000166090.8,605658
ENSG00000184216.14,300283
ENSG00000109472.14,114855
ENSG00000234275.4,
ENSG00000002079.14,608580
ENSG00000273675.1,
ENSG00000287931.1,
ENSG00000245205.3,
ENSG00000100100.13,619158
ENSG00000249736.1,
ENSG00000213066.13,605392
ENSG00000080573.7,120216
ENSG00000261835.1,
ENSG00000286011.1,
ENSG00000237751.2,
ENSG00000163932.15,176977
ENSG00000101542.10,605807
ENSG00000166349.10,179615
ENSG00000279793.1,
ENSG00000279662.1,
ENSG00000127241.18,600521
ENSG00000179008.9,617307
ENSG00000245164.8,
ENSG00000258404.1,
ENSG00000256189.1,
ENSG00000138768.15,603344
ENSG00000223602.2,
ENSG00000235552.4,
ENSG00000237271.2,
ENSG00000268069.2,
ENSG00000106565.18,610385
ENSG00000285734.1,
ENSG00000288723.1,
ENSG00000120251.21,138247
ENSG00000224094.1,
ENSG00000230613.1,
ENSG00000259362.2,
ENSG00000138092.11,611504
ENSG00000288101.1,
ENSG00000271579.1,
ENSG00000074370.18,601929
ENSG00000186583.12,610874
ENSG00000181101.7,
ENSG00000224267.1,
ENSG00000286840.1,
ENSG00000266509.1,
ENSG00000172971.7,
ENSG00000267629.3,
ENSG00000215386.13,615964
ENSG00000079482.14,300127
ENSG00000145592.14,604181
ENSG00000122870.12,614295
ENSG00000237263.1,
ENSG00000125363.14,300391
ENSG00000261082.1,
ENSG00000228142.2,
ENSG00000260033.1,
ENSG00000162757.4,
ENSG00000108846.16,604323
ENSG00000172590.18,611856
ENSG00000164611.13,604147
ENSG00000104067.17,601009
ENSG00000163590.14,611931
ENSG00000269765.2,
ENSG00000117091.10,109530
ENSG00000204011.5,
ENSG00000235296.1,
ENSG00000267327.2,
ENSG00000234912.12,620555
ENSG00000008438.5,604963
ENSG00000136197.13,
ENSG00000267200.1,610016
ENSG00000149639.15,620225
ENSG00000223834.5,
ENSG00000245975.2,
ENSG00000136866.14,602951
ENSG00000177306.4,
ENSG00000099985.4,165095
ENSG00000287118.1,
ENSG00000188338.15,604437
ENSG00000148082.10,605263
ENSG00000107863.19,609870
ENSG00000138835.22,602189
ENSG00000159579.14,616585
ENSG00000207171.1,
ENSG00000229596.3,
ENSG00000254008.1,
ENSG00000137504.15,606444
ENSG00000287042.1,
ENSG00000181800.6,
ENSG00000287774.1,
ENSG00000120217.14,605402
ENSG00000255236.3,
ENSG00000172315.6,608679
ENSG00000287896.1,
ENSG00000212856.6,
ENSG00000256149.1,
ENSG00000251588.2,
ENSG00000127884.5,602292
ENSG00000108826.16,611837
ENSG00000166860.3,619384
ENSG00000231445.1,
ENSG00000105427.10,611764
ENSG00000288616.1,
ENSG00000141424.13,608731
ENSG00000140992.19,605213
ENSG00000164022.18,603605
ENSG00000227947.2,
ENSG00000235538.5,
ENSG00000257346.1,
ENSG00000075188.9,609264
ENSG00000213759.10,603064
ENSG00000284607.1,
ENSG00000265491.5,619535
ENSG00000023608.5,600591
ENSG00000286810.1,
ENSG00000166398.14,619335
ENSG00000240963.1,
ENSG00000230698.1,
ENSG00000106682.16,603431
ENSG00000271525.1,
ENSG00000107249.24,610192
ENSG00000197774.14,610886
ENSG00000229196.4,
ENSG00000267827.5,
ENSG00000229635.1,
ENSG00000114125.14,603863
ENSG00000279460.1,
ENSG00000003989.18,601872
ENSG00000121067.19,602650
ENSG00000279036.1,
ENSG00000273812.3,
ENSG00000264232.2,
ENSG00000235308.1,
ENSG00000285943.1,
ENSG00000249189.1,
ENSG00000135336.16,604972
ENSG00000071242.12,601685
ENSG00000132661.4,605811
ENSG00000251229.1,
ENSG00000262721.1,
ENSG00000189269.12,
ENSG00000262202.4,
ENSG00000134690.11,609977
ENSG00000177034.17,619336
ENSG00000143190.23,164175
ENSG00000182670.13,602259
ENSG00000175595.16,133520
ENSG00000235787.1,
ENSG00000259985.1,
ENSG00000287644.1,
ENSG00000287886.1,
ENSG00000123992.20,611367
ENSG00000131885.17,
ENSG00000168118.12,179511
ENSG00000197785.14,612316
ENSG00000273962.2,
ENSG00000258839.4,155555
ENSG00000184752.14,614530
ENSG00000100036.13,
ENSG00000258271.1,
ENSG00000197959.14,611445
ENSG00000274021.1,
ENSG00000259757.1,
ENSG00000173705.9,619917
ENSG00000162998.5,605083
ENSG00000247317.3,
ENSG00000103365.15,606005
ENSG00000171133.4,
ENSG00000266256.3,
ENSG00000078295.17,103071
ENSG00000131126.19,612665
ENSG00000272686.1,
ENSG00000135637.14,
ENSG00000187510.11,
ENSG00000182173.14,608755
ENSG00000285910.1,
ENSG00000234776.5,
ENSG00000151148.14,608047
ENSG00000123892.12,606281
ENSG00000236439.4,
ENSG00000217231.2,
ENSG00000287692.1,
ENSG00000261079.1,
ENSG00000111961.18,607955
ENSG00000172269.20,191350
ENSG00000286581.1,
ENSG00000234474.3,
ENSG00000272446.5,
ENSG00000262429.1,
ENSG00000281641.3,
ENSG00000271901.2,
ENSG00000054179.12,602012
ENSG00000159459.12,605981
ENSG00000254231.3,
ENSG00000279198.1,
ENSG00000271763.1,
ENSG00000251610.2,
ENSG00000287029.1,
ENSG00000007866.22,603170
ENSG00000105607.13,608801
ENSG00000120471.16,605426
ENSG00000248275.2,619266
ENSG00000270816.6,
ENSG00000144218.21,601464
ENSG00000287459.1,
ENSG00000176273.15,617167
ENSG00000236773.1,
ENSG00000240708.2,
ENSG00000259125.1,
ENSG00000266977.2,
ENSG00000129083.13,600959
ENSG00000130175.10,177060
ENSG00000229962.2,
ENSG00000100075.10,190315
ENSG00000224739.2,
ENSG00000270492.1,
ENSG00000228509.6,
ENSG00000240194.7,118943
ENSG00000090565.17,608738
ENSG00000154814.14,620581
ENSG00000131508.16,602962
ENSG00000257548.1,
ENSG00000168405.17,
ENSG00000286229.1,
ENSG00000213856.3,
ENSG00000116898.12,611979
ENSG00000254789.3,
ENSG00000213295.3,
ENSG00000181788.4,602213
ENSG00000272982.1,
ENSG00000077549.19,601572
ENSG00000176495.3,615702
ENSG00000176567.1,
ENSG00000248636.7,
ENSG00000232837.1,
ENSG00000151692.15,619454
ENSG00000261914.2,
ENSG00000255689.1,
ENSG00000253197.5,
ENSG00000262921.1,
ENSG00000139343.10,603541
ENSG00000266978.1,
ENSG00000287439.1,
ENSG00000152904.11,606982
ENSG00000241499.1,
ENSG00000285899.1,
ENSG00000075151.23,603929
ENSG00000213731.2,
ENSG00000185262.9,
ENSG00000261667.2,
ENSG00000043591.6,109630
ENSG00000132631.6,
ENSG00000260094.1,
ENSG00000267047.1,
ENSG00000224690.2,
ENSG00000159307.19,611746
ENSG00000211661.2,
ENSG00000228303.1,
ENSG00000286122.1,
ENSG00000198369.10,609292
ENSG00000260233.3,
ENSG00000264920.2,
ENSG00000244437.1,
ENSG00000285953.1,
ENSG00000188001.10,
ENSG00000283157.1,
ENSG00000284676.1,
ENSG00000131951.11,
ENSG00000019169.11,604870
ENSG00000101307.16,603889
ENSG00000268711.1,
ENSG00000225313.5,
ENSG00000248358.2,
ENSG00000112246.10,603128
ENSG00000173295.8,
ENSG00000145526.12,603019
ENSG00000163810.12,600585
ENSG00000269332.5,
ENSG00000248545.3,
ENSG00000270930.1,
ENSG00000187961.14,619262
ENSG00000233215.6,
ENSG00000230401.1,
ENSG00000250735.5,
ENSG00000166033.13,602194
ENSG00000259116.2,
ENSG00000285722.1,
ENSG00000260126.2,
ENSG00000266017.1,
ENSG00000060642.11,610274
ENSG00000231648.2,
ENSG00000229027.3,
ENSG00000228141.7,
ENSG00000066294.15,604513
ENSG00000266341.1,
ENSG00000214063.11,602644
ENSG00000230067.3,
ENSG00000272800.3,
ENSG00000148704.13,604294
ENSG00000244669.1,
ENSG00000231655.1,
ENSG00000067369.14,605230
ENSG00000265296.1,
ENSG00000166007.11,
ENSG00000286350.1,
ENSG00000127324.9,600769
ENSG00000172594.13,610728
ENSG00000055147.19,
ENSG00000284922.2,612414
ENSG00000268297.1,
ENSG00000288096.1,
ENSG00000017483.15,300649
ENSG00000286991.1,
ENSG00000224578.5,
ENSG00000240403.5,604947
ENSG00000089157.16,180510
ENSG00000132003.9,620539
ENSG00000164616.16,
ENSG00000283544.1,
ENSG00000237682.2,
ENSG00000280099.1,
ENSG00000169330.9,618054
ENSG00000211626.2,
ENSG00000197176.7,
ENSG00000264164.1,
ENSG00000253954.3,
ENSG00000224091.1,
ENSG00000183496.6,611008
ENSG00000187862.13,
ENSG00000272316.1,
ENSG00000275340.1,
ENSG00000212961.4,
ENSG00000270099.1,
ENSG00000260010.1,
ENSG00000261203.1,
ENSG00000137124.8,100670
ENSG00000249435.1,
ENSG00000271108.1,
ENSG00000269386.5,
ENSG00000163104.18,612761
ENSG00000112992.18,607878
ENSG00000123454.12,609312
ENSG00000109738.11,138492
ENSG00000205639.12,617845
ENSG00000115641.19,602633
ENSG00000227492.2,
ENSG00000173681.16,
ENSG00000224426.1,
ENSG00000189398.5,
ENSG00000104921.15,151445
ENSG00000227728.2,
ENSG00000276768.1,
ENSG00000104213.13,604584
ENSG00000214050.8,608519
ENSG00000232080.5,
ENSG00000243422.2,
ENSG00000286254.1,
ENSG00000119686.10,610865
ENSG00000254053.1,
ENSG00000091136.15,150240
ENSG00000287274.1,
ENSG00000250383.1,
ENSG00000159131.17,138440
ENSG00000210194.1,590025
ENSG00000158062.20,609151
ENSG00000166948.10,613900
ENSG00000214796.8,
ENSG00000227139.1,
ENSG00000287494.1,
ENSG00000043039.7,604823
ENSG00000258616.5,
ENSG00000122299.12,619819
ENSG00000183032.12,607571
ENSG00000084774.14,114010
ENSG00000137814.12,613429
ENSG00000138606.19,617313
ENSG00000224081.9,
ENSG00000105723.13,606784
ENSG00000229700.1,
ENSG00000248651.1,
ENSG00000171357.6,616129
ENSG00000271164.1,
ENSG00000260466.1,
ENSG00000266794.2,
ENSG00000236003.1,
ENSG00000287715.1,
ENSG00000057608.17,600767
ENSG00000250892.1,
ENSG00000111057.11,148070
ENSG00000261522.5,
ENSG00000185869.15,
ENSG00000125246.15,609686
ENSG00000064961.19,605535
ENSG00000288542.1,
ENSG00000206168.1,
ENSG00000227863.3,
ENSG00000259503.1,
ENSG00000166326.7,612298
ENSG00000142686.8,
ENSG00000231841.1,
ENSG00000163815.6,187520
ENSG00000188681.11,
ENSG00000230852.2,
ENSG00000157450.16,605840
ENSG00000157593.19,610788
ENSG00000159189.12,120575
ENSG00000232006.9,
ENSG00000132950.19,616443
ENSG00000138669.10,601591
ENSG00000100029.18,605819
ENSG00000125977.7,603908
ENSG00000077713.19,300641
ENSG00000265185.6,
ENSG00000244486.9,613619
ENSG00000205155.8,607632
ENSG00000280241.4,
ENSG00000250338.1,
ENSG00000109046.15,610091
ENSG00000256717.1,
ENSG00000254002.2,
ENSG00000275004.4,
ENSG00000233514.1,
ENSG00000232072.1,
ENSG00000186867.11,606925
ENSG00000100225.18,605648
ENSG00000110218.9,608420
ENSG00000176294.6,
ENSG00000183580.10,605656
ENSG00000224545.1,
ENSG00000241749.4,
ENSG00000236939.2,
ENSG00000237734.1,
ENSG00000269950.1,
ENSG00000071994.11,600866
ENSG00000178057.15,612911
ENSG00000254680.1,
ENSG00000103978.16,
ENSG00000126218.12,613872
ENSG00000253939.1,
ENSG00000216588.9,
ENSG00000281501.1,
ENSG00000234899.11,
ENSG00000131143.10,123864
ENSG00000170144.21,605372
ENSG00000136930.13,604030
ENSG00000166199.13,610603
ENSG00000221887.6,612086
